time,iso,plot_0,plot_1,rsi,open,high,low,close,volume
1770771600,2026-02-11T01:00:00.000Z,0,0,57.68607461083514,69.1,70.72,66.89,68.57,0
1771290000,2026-02-17T01:00:00.000Z,0,0,63.18779238747618,68.54,72.34,66.82,71.69,0
1771801200,2026-02-22T23:00:00.000Z,0,0,60.70845486178337,70.8,72.36,69.16,70.78,0
1772154000,2026-02-27T01:00:00.000Z,0,0,74.60915596402597,70.78,85.12,70.42,82.57,0
1772672400,2026-03-05T01:00:00.000Z,0,0,80.24091324101401,82.24,119.5,81.16,91.39,0
1773187200,2026-03-11T00:00:00.000Z,0,0,84.32478031252185,90.4,106.5,86.24,101.01,0
1773705600,2026-03-17T00:00:00.000Z,0,0,86.91359424514188,101.44,119.13,100.34,109.56,0
1774216800,2026-03-22T22:00:00.000Z,0,0,72.60980729376288,113.76,114.43,93.45,100.09,0
1774569600,2026-03-27T00:00:00.000Z,0,0,72.68138614467868,100.64,109.99,98.35,100.23,0
1775088000,2026-04-02T00:00:00.000Z,0,0,67.87830488911013,100.7,111.89,90.4,96.71,0
1775692800,2026-04-09T00:00:00.000Z,0,0,66.06183463157015,97.1,103.87,94.2,95.35,0
1776211200,2026-04-15T00:00:00.000Z,0,0,63.94788864537353,94.33,99.8,86.09,93.79,0
1776729600,2026-04-21T00:00:00.000Z,0,0,68.24760933504933,94.48,107.4,93.86,99.92,0
1777240800,2026-04-26T22:00:00.000Z,0,0,74.16424768342054,100.95,114.7,99.58,110.85,0
1777593600,2026-05-01T00:00:00.000Z,0,0,63.76795347522123,111.34,115.3,96.75,101.97,0
1778112000,2026-05-07T00:00:00.000Z,0,0,66.97385161353753,101.92,108.45,96.03,107.68,0
1778630400,2026-05-13T00:00:00.000Z,0,0,68.04053356050488,107.56,112.72,103.88,109.68,0
1779148800,2026-05-19T00:00:00.000Z,0,0,62.159692254572434,109.1,111.79,101.34,104.24,0
1779660000,2026-05-24T22:00:00.000Z,0,0,51.69571425272585,97.5,97.81,90.79,92.41,0
1780012800,2026-05-29T00:00:00.000Z,0,0,55.11434253128838,92.34,98.99,89.93,97.38,0
1780531200,2026-06-04T00:00:00.000Z,0,0,51.152876389849204,97.2,98.08,89.57,92.33,0
1781049600,2026-06-10T00:00:00.000Z,0,0,44.963823505011135,92.6,95.5,82.4,83.35,0
1781568000,2026-06-16T00:00:00.000Z,0,0,43.10020061321723,83.8,83.8,76.54,80.37,0
1782079200,2026-06-21T22:00:00.000Z,0,0,39.93586871398487,82.3,82.3,72.42,75.08,0
1782432000,2026-06-26T00:00:00.000Z,0,0,37.74687517554086,75.09,75.46,71.03,71.2,0
1782950400,2026-07-02T00:00:00.000Z,0,0,41.92592674369958,71.21,76.6,70.14,75.93,0
1783468800,2026-07-08T00:00:00.000Z,0,0,47.81250509824472,76.17,83.86,75.22,83.31,0
1783987200,2026-07-14T00:00:00.000Z,0,0,51.37955793485427,84,88.38,83.32,88.27,0
1784498400,2026-07-19T22:00:00.000Z,0,0,59.12062785475679,89.3,102,86.12,101.03,0
1784851200,2026-07-24T00:00:00.000Z,0,0,50.38072250156185,100.67,101.19,80.67,88.12,0
1785369600,2026-07-30T00:00:00.000Z,0,0,45.122368398691435,87.74,91.36,78.67,78.67,0
1785888000,2026-08-05T00:00:00.000Z,0,0,48.28410355456504,78.72,84.97,78.11,83.81,0
